"Rank","Gene_Symbol","Gene_Name","Gene_Type","Relevance_Score","Knowledge_Score","Is_Protein_Coding","Meets_RawScore_ge0.75","Meets_RawScore_ge0.9","Meets_Main_RawScore_ge3","Meets_Strict_RawScore_ge5","Meets_P75_Quantile_Cutoff","Meets_P90_Quantile_Cutoff","Included_Main_PPI","Included_Strict_PPI","Included_Broad_PPI","Score_Band","Main_Exclusion_Reason","Disease","MeSH_ID","Species","TaxID","Source_Database","GeneCards_Version","Query_Term","Query_Mode","Query_Scope","Source_URL","Live_Validation_Date","Processing_Date","Raw_Snapshot_Retrieval_Date_Status","Source_File_SHA256","HGNC_Mapping_Status","UniProt_Accession"
"44","GAS5","Growth Arrest Specific 5","RNA Gene","4.3355737","58","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","3-<5","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"45","IL1B","Interleukin 1 Beta","Protein Coding","4.318134","91","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"46","HMGB1","High Mobility Group Box 1","Protein Coding","4.3031163","94","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"47","ITIH4","Inter-Alpha-Trypsin Inhibitor Heavy Chain 4","Protein Coding","4.2957315","82","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"48","MIR125A","MicroRNA 125a","RNA Gene","4.254894","63","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","3-<5","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"49","APOE","Apolipoprotein E","Protein Coding","4.251947","100","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"50","TNNT2","Troponin T2, Cardiac Type","Protein Coding","4.251947","91","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"51","NOS3","Nitric Oxide Synthase 3","Protein Coding","4.209799","100","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"52","ICAM1","Intercellular Adhesion Molecule 1","Protein Coding","4.2075415","95","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"53","VWF","Von Willebrand Factor","Protein Coding","4.2005696","100","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"54","MTHFR","Methylenetetrahydrofolate Reductase","Protein Coding","4.170785","100","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"55","MIR98","MicroRNA 98","RNA Gene","4.0936193","65","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","3-<5","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"56","NGFR","Nerve Growth Factor Receptor","Protein Coding","4.0905466","88","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"57","PANX1","Pannexin 1","Protein Coding","4.0603924","84","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"58","FABP4","Fatty Acid Binding Protein 4","Protein Coding","4.0559306","83","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"59","MPO","Myeloperoxidase","Protein Coding","3.9671128","93","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"60","CCL2","C-C Motif Chemokine Ligand 2","Protein Coding","3.881479","87","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"61","MALAT1","Metastasis Associated Lung Adenocarcinoma Transcript 1","RNA Gene","3.8385174","60","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","3-<5","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"62","CAV1","Caveolin 1","Protein Coding","3.7809563","97","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"63","IL1RL1","Interleukin 1 Receptor Like 1","Protein Coding","3.7259526","87","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"64","MIRLET7C","MicroRNA Let-7c","RNA Gene","3.691238","62","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","3-<5","Non-protein-coding: retained in audit, excluded from PPI-ready set","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"65","NAMPT","Nicotinamide Phosphoribosyltransferase","Protein Coding","3.6847396","88","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"66","IL10","Interleukin 10","Protein Coding","3.618697","100","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"67","CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","3.618697","92","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"68","ADIPOQ","Adiponectin, C1Q And Collagen Domain Containing","Protein Coding","3.618697","85","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"69","ACE2","Angiotensin Converting Enzyme 2","Protein Coding","3.5613837","89","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"70","GDF15","Growth Differentiation Factor 15","Protein Coding","3.523361","76","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"71","MBL2","Mannose Binding Lectin 2","Protein Coding","3.4166965","93","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"72","IL33","Interleukin 33","Protein Coding","3.4166965","84","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"73","CPB2","Carboxypeptidase B2","Protein Coding","3.3885136","82","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
"74","RBP4","Retinol Binding Protein 4","Protein Coding","3.357602","95","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","3-<5","","Acute ischemic stroke","D000083242","Homo sapiens","9606","GeneCards","6.1 Build 2026-07-07","""acute ischemic stroke""","Exact phrase","All indexed GeneCards fields","https://www.genecards.org/search/results?q=%22acute+ischemic+stroke%22","2026-07-11","2026-07-11","Not recorded in source CSV; file mtime is not treated as retrieval date","3b25937eecdc4ef41bc278c0a27a9be610d2f1ac35e0d84273be0c558d692956","Pending_global_ID_normalization",""
