Search_Rank,MIM_Raw,Gene_MIM_ID,Entrez_Gene_ID,Title,Title_Symbol_Candidate,Gene_Phenotype_Link_Status,Evidence_Layer,Gene_Target_Status,Decision_Reason
943,*601844,601844,65266,"PROTEIN KINASE, LYSINE-DEFICIENT 4; WNK4",WNK4,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
944,*191523,191523,7391,UPSTREAM TRANSCRIPTION FACTOR 1; USF1,USF1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
945,*603297,603297,79659,"DYNEIN, CYTOPLASMIC 2, HEAVY CHAIN 1; DYNC2H1",DYNC2H1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
946,*604544,604544,23395,LEUCYL-tRNA SYNTHETASE 2; LARS2,LARS2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
947,*604577,604577,11149,POPEYE DOMAIN cAMP EFFECTOR 1; POPDC1,POPDC1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
948,*604633,604633,30008,EGF-CONTAINING FIBULIN-LIKE EXTRACELLULAR MATRIX PROTEIN 2; EFEMP2,EFEMP2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
949,*605204,605204,1861,TORSIN 1A; TOR1A,TOR1A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
950,*276903,276903,4647,MYOSIN VIIA; MYO7A,MYO7A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
951,*606477,606477,63826,SERINE RACEMASE; SRR,SRR,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
952,*606609,606609,11277,3-PRIME REPAIR EXONUCLEASE 1; TREX1,TREX1,verified_linked_gene,Extended_Etiologic,Extended_target_gene,保留为预设AIS证据记录；是否可产出靶点由gene–phenotype链路字段决定
953,*606800,606800,2548,"GLUCOSIDASE, ALPHA, ACID; GAA",GAA,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
954,*606980,606980,56997,COENZYME Q8A; COQ8A,COQ8A,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
955,*607929,607929,83605,CCM2 SCAFFOLD PROTEIN; CCM2,CCM2,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
956,*608112,608112,22906,"TRAFFICKING PROTEIN, KINESIN-BINDING 1; TRAK1",TRAK1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
957,*300384,300384,2010,EMERIN; EMD,EMD,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
958,*311800,311800,5230,PHOSPHOGLYCERATE KINASE 1; PGK1,PGK1,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
959,*300205,300205,10682,EMOPAMIL-BINDING PROTEIN; EBP,EBP,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
960,*238331,238331,1738,DIHYDROLIPOAMIDE DEHYDROGENASE; DLD,DLD,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
961,*605546,605546,51206,"GLYCOPROTEIN VI, PLATELET; GP6",GP6,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
962,*621202,621202,118461,CHROMOSOME 10 OPEN READING FRAME 71; C10ORF71,C10ORF71,not_verified_for_AIS,,Exclude_from_gene_set,仅为MIM Match全文搜索命中的基因条目，不能自动解释为AIS疾病基因
